_id,sum_app_opens,no_of_days,nrOfConversations,longestConversation,longestConversationInDays,averageConversationLength,averageConversationLengthInDays,medianConversationLength,medianConversationLengthInDays,nrOfOneMessageConversations,percentOfOneMessageConversations,nrOfGhostingsAfterInitialMessage,no_of_matches,no_of_msgs_sent,no_of_msgs_received,swipe_likes,swipe_passes,birthDate,ageFilterMin,ageFilterMax,cityName,country,createDate,education,gender,interestedIn,instagram,spotify,jobTitle,user_age
69e66b7860ea5b684558207a04753621,22,4,50,45,67,5.68,7.15,2,1.92700231481481,12,24,0,2,288,243,240,13,2001-08-14,18,30,Erbendorf,Germany,2021-04-11,Has no high school or college education,M,M and F,True,False,unknown,19
518a6e149e8c8da3d0ef421dc9775b95,2850,342,84,1605,261,48.86,9.52,3,0.0090046296296296,29,34.52,0,88,4156,2945,5437,17845,2000-06-14,18,22,Karlsruhe,Germany,2019-04-02,Has no high school or college education,M,F,False,True,unknown,18
a26db03ee5fa0e0900808f009c4bd2ff,0,0,198,112,36,8.03,3.06,3,0.61681712962963,62,31.31,0,0,1589,1340,0,0,2001-11-20,18,22,Dublin,Ireland,2021-06-22,Has no high school or college education,M,F,True,True,covid officer,19
c872048ac3c30830f23578016deb316d,1873,303,386,193,120,2.81,0.7,0,0,54,13.99,203,830,1088,1589,4721,36763,1997-10-03,18,24,unknown,unknown,2020-02-26,Has no high school or college education,M,M and F,False,False,unknown,22
2bea87835d707033f570076ad6d1c465,4443,927,196,82,347,4.11,7.23,1,0,117,59.69,5,349,795,605,30636,9243,1991-06-20,18,50,unknown,unknown,2014-06-26,Has high school and/or college education,M,F,False,False,unknown,23
c70e89cdd380fa806ef0387a1b938ddb,0,0,15,41,29,10.73,2.7,2,0.0095949074074074,3,20,3,0,161,101,0,0,1984-07-06,25,50,unknown,unknown,2021-06-07,Has no high school or college education,M,F,False,False,Project Manager,36
eb6301e39e4b25b089d05b81ca923521,0,0,118,261,34,12.7,1.47,3,0.0744328703703703,33,27.97,7,0,1499,1434,0,0,2001-01-30,18,23,unknown,unknown,2021-06-29,Has no high school or college education,M,M,True,True,Barista,20
7d0bbc373433dd7c6a502abffb811fe1,236,19,11,28,6,3.55,1.02,1,0,5,45.45,3,5,39,41,482,5181,1990-02-01,26,32,Zürich,Switzerland,2021-03-26,Has no high school or college education,M,F,False,False,Commodity trading,31
6a8c38e857582fde578b03a5d54960f1,145,8,8,11,2,3.75,0.25,4,0.0171412037037037,2,25,1,2,69,65,59,94,1990-12-11,18,30,Wrocław,Poland,2021-04-07,Has no high school or college education,M,F,True,False,Robotics Engineer,30
9e242c7752480dd0cbd000a74c03a270,2064,400,237,72,863,6.19,13.68,3,0.0379629629629629,65,27.43,26,565,1082,1328,929,8878,1997-04-29,22,26,Timaru,New Zealand,2014-06-25,Has high school and/or college education,F,M and F,True,True,unknown,17
b586b962662e5fd0a48aa0aa7c6431ea,10375,628,554,71,571,4.13,10.7,2,0.0001041666666666,261,47.11,8,532,3437,3323,45904,135484,1998-11-15,18,34,unknown,unknown,2017-09-15,Has no high school or college education,M,F,False,True,unknown,18
ae82ca90c68b22112b705104b8e5293d,29906,1723,1208,121,1539,3.34,7,1,0,532,44.04,146,4998,4074,5243,235420,9196,1993-06-29,18,38,Huskvarna,Sweden,2015-04-26,Has high school and/or college education,M,M and F,False,False,Programmerare,21
af08ca9b9a3511f2ba84004aafc525ca,853,148,22,10,3,2.73,0.28,2,0.0006828703703703,7,31.82,0,27,74,61,1149,2997,1998-10-31,19,27,unknown,unknown,2020-07-19,Has no high school or college education,M,F,False,False,unknown,21
9e215ac08e7558dea7feb3372dc3d8c1,4635,679,291,207,424,7.23,8.65,2,0.0102662037037037,111,38.14,26,1224,2201,2715,2567,8165,1993-02-13,26,35,Vineland,USA,2015-12-25,Has high school and/or college education,F,M and F,False,False,accountant,22
ab72cc27d7fa34dde8ee95b2cfe7343b,4263,159,71,1230,54,42.03,4.69,4,0.954189814814815,15,21.13,2,87,3013,2637,2214,26234,1992-09-01,23,30,Warsaw,Poland,2020-10-22,Has no high school or college education,M,F,False,True,unknown,28
6316d273623a6fd9f18685313689d584,0,0,147,144,13,6.54,0.49,2,2.31481481481481E-05,26,17.69,45,0,1053,1198,0,0,1996-10-10,23,31,unknown,unknown,2021-08-21,Has no high school or college education,F,M,False,False,unknown,24
347b3fae7c82d50771aa158635190c6d,0,0,15,62,6,8.13,0.65,1,0,4,26.67,5,0,153,160,0,0,1996-11-05,24,33,Montreal,Canada,2021-08-23,Has no high school or college education,F,M,True,False,unknown,24
ced2d6a7a24356fd99c96ef65336e2dd,0,0,30,18,5,2.87,0.63,1,0,20,66.67,0,0,91,60,0,0,1991-08-01,20,35,Copenhagen,Denmark,2021-07-05,Has no high school or college education,M,F,False,False,Software Engineer,29
c8a17da5af8f9602ae3927e23ac30ad2,3963,869,55,33,39,6.78,4.7,3,0.284155092592593,18,32.73,0,334,464,518,5506,19604,1988-10-29,24,1000,unknown,unknown,2015-12-27,Has high school and/or college education,M,F,False,False,False,27
f22c62e019a90094d27ac2ff0e56ec4e,0,0,85,16,3,1.88,0.16,1,0,63,74.12,1,0,172,81,0,0,1999-06-02,18,21,Mikolow,Poland,2021-08-16,Has no high school or college education,M,F,False,False,Programista,22
d7626673b111a182c5bc530924320dcd,0,0,12,179,14,24.75,2.27,4,1.44645833333333,3,25,0,0,521,879,0,0,1991-08-05,26,33,unknown,unknown,2021-08-18,Has no high school or college education,M,F,True,False,Guard at the Royal Castles and Palaces,30
e2aec3a752fdde8b5a12cc69d15b2bac,0,0,59,100,4,6.29,0.37,1,0,16,27.12,16,0,373,324,0,0,1999-04-16,19,23,unknown,unknown,2021-06-12,Has no high school or college education,M,F,False,True,Trader,22
ee73108837503d3bc8e4a7321aef3595,0,0,3,61,1,23,0.39,5,0.0005092592592592,0,0,0,0,69,48,0,0,2002-12-24,18,21,unknown,unknown,2021-09-04,Has no high school or college education,M,F,False,False,unknown,18
b87c9ac0a4def0e43b1ac30d5473c7a7,0,0,11,16,10,4.09,1.98,3,0.0208564814814814,5,45.45,0,0,45,57,0,0,1992-02-29,18,31,unknown,unknown,2021-08-08,Has no high school or college education,M,F,False,False,unknown,29
cca63c060603aa8c82aecc3f6bd64b41,9156,522,265,1734,269,28.62,9.35,4,0.113472222222222,60,22.64,5,573,7965,5631,10539,50412,2000-07-30,18,22,Dresden,Germany,2019-11-05,Has no high school or college education,M,F,False,False,unknown,19
9d179a572c16a2c9391d3c04f8d4f022,10075,880,1020,130,331,8.64,2.89,5,0.0894444444444444,163,15.98,63,2098,8917,13163,4472,136046,1994-10-17,25,35,Tel Aviv,Israel,2018-05-12,Has no high school or college education,F,M,True,True,Marketing Manager,23
a54421b52e77ff68736cc3c08d37bd2e,0,0,6,178,22,37,4.51,18,0.0647106481481481,1,16.67,2,0,222,196,0,0,1992-02-08,24,32,unknown,unknown,2021-05-16,Has no high school or college education,M,F,False,False,unknown,29
906eabfa59b5c5bd0a08689947be2367,0,0,25,20,3,5.36,0.39,4,0.0134722222222222,7,28,2,0,134,147,0,0,1992-03-10,19,30,unknown,unknown,2021-05-22,Has no high school or college education,M,F,False,False,unknown,29
b7e5c5e31b8025ea9c6f02522a089b3e,120,59,22,12,3,2.68,0.34,1,0,13,59.09,1,9,60,41,393,385,1999-05-22,18,29,Munich,Germany,2017-10-17,Has no high school or college education,M,F,False,False,unknown,18
d8204eecc557a9046853e00f1ad9d3d4,109,32,83,28,44,2.94,0.95,0,0,10,12.05,51,15,246,320,26,1073,1996-04-12,23,30,unknown,unknown,2020-03-16,Has no high school or college education,F,M and F,False,True,unknown,23
6172f68defca7735755009347622a6b5,28099,745,1705,182,694,3.42,2.23,1,0,1012,59.35,15,1684,5970,5279,31714,30257,1990-08-28,18,67,Buffalo,USA,2018-10-19,Has no high school or college education,M,F,False,True,unknown,28
7f54746815f8ad46be4f83d4ef673c31,6646,330,306,232,233,9.25,3.09,3,0.123946759259259,94,30.72,0,659,2841,2463,18805,10672,1999-07-01,18,24,unknown,unknown,2018-01-29,Has high school and/or college education,M,F,True,True,unknown,18
cb1301214afde78703c05776cfa8f478,0,0,175,225,12,9.55,0.31,1,0,53,30.29,37,0,1686,1995,0,0,1994-04-08,23,27,Groningen,Netherlands,2021-08-14,Has no high school or college education,M,F,False,False,unknown,27
a3ac8003c3a71aa64ccbc1bd3dfcc485,0,0,13,7,1,1.31,0.09,1,0,6,46.15,4,0,18,29,0,0,1997-11-07,18,24,Bremerton,USA,2021-07-24,Has no high school or college education,M,F,False,False,CNA,23
1ae2776de35aa8c8872684317ba0d310,5293,253,36,130,21,30.81,2.64,18,1.13472222222222,1,2.78,0,49,1247,1225,494,44498,1992-03-12,20,97,Tampere,Finland,2020-08-02,Has no high school or college education,M,F,False,True,unknown,28
6a9cf10d38dab1d9b2c4c08a292210e1,6111,315,630,227,242,6.37,2.46,1,0,287,45.56,104,1160,4085,3509,22168,49999,2000-08-03,18,23,unknown,unknown,2020-04-17,Has no high school or college education,M,F,True,False,unknown,19
ac81aa33a9c915d158798182e3b262ea,0,0,1,1,0,1,0,1,0,1,100,0,0,1,1,0,0,1999-04-14,18,21,Győr,Hungary,2021-08-27,Has no high school or college education,M,F,False,False,unknown,22
9ff9d3d9b3a1bc2ea5a986cd8f4a57c2,0,0,2,1,0,1,0,1,0,2,100,0,0,2,0,0,0,1998-02-01,18,33,unknown,unknown,2021-08-22,Has no high school or college education,M,F,False,True,Engineer,23
d43dc0db1f7667fb0b20aef783805d1a,4289,257,624,59,108,3.64,0.54,2,0.0001388888888888,139,22.28,17,545,2322,1871,13120,25209,1999-12-13,18,27,unknown,unknown,2020-06-13,Has no high school or college education,M,F,False,True,unknown,20
34671171b8f415e2d5cc94b054e62402,6896,427,1331,195,266,4.28,2.43,1,0,477,35.84,348,1900,5947,8367,4190,63691,1999-03-13,22,38,Edinburgh,United Kingdom,2019-07-17,Has no high school or college education,F,M,False,False,Works,20
094389961e41af5e1edf68cb19430c6d,0,0,4,14,0,4.75,0.11,2,0.0001967592592592,1,25,0,0,19,9,0,0,1998-10-09,20,50,Plovdiv,Bulgaria,2021-08-23,Has no high school or college education,M,F,False,False,Software Engineer,22
ce52c3fcf371a91733e39b0c5833dcfd,0,0,126,66,129,4.44,3.8,2,0.0993518518518518,38,30.16,4,0,560,548,0,0,2001-01-12,18,22,unknown,unknown,2021-04-19,Has no high school or college education,M,F,False,True,Money,20
99c264b55b963914bb713b20d1f6d7a1,2,1,121,27,36,2.06,0.55,0,0,15,12.4,75,0,252,343,2,6,1996-02-23,18,40,Toronto,Canada,2019-11-15,Has no high school or college education,M,M and F,False,False,PhD student,23
ab0af638d1d6c48d02d7ea99985a94a1,6170,282,111,308,24,10.59,1.24,3,0.0559606481481481,40,36.04,0,192,1316,1389,32851,2195,1996-04-26,21,29,unknown,unknown,2019-11-30,Has no high school or college education,M,F,False,False,unknown,23
3dc680c8016dbafc583343cdca1fcf10,552,129,13,70,1,13,0.16,2,0.0015393518518518,4,30.77,0,13,181,166,1484,2163,1999-08-16,18,25,unknown,unknown,2020-10-04,Has no high school or college education,M,F,True,True,Software Engineer,21
72aa125efc3f67323a317b51befe5374,8898,1217,419,32,637,3.48,3.28,1,0,175,41.77,61,1219,1292,1150,15416,35899,1990-03-12,22,28,unknown,unknown,2013-12-02,Has high school and/or college education,M,F,False,True,unknown,23
4883487027b8a0e879744f12050b9b6a,409,45,21,230,14,18.24,1.94,3,0.0430671296296296,9,42.86,0,37,385,459,1419,1211,1996-03-13,21,60,unknown,unknown,2021-01-08,Has no high school or college education,M,F,False,False,IT Technician,24
bcd34f6421d3087904953997be1975fa,3282,472,139,270,345,11.33,24.09,3,0.854953703703704,46,33.09,0,204,1589,963,9806,2380,1996-12-05,19,29,England,United Kingdom,2018-02-03,Has high school and/or college education,M,F,False,False,unknown,21
79547be32a2b7613f28fa253def8b3f2,5077,300,393,247,89,8.12,1.86,2,0.0002083333333333,139,35.37,34,889,3242,2647,18770,75562,1995-09-22,21,30,Fullerton,USA,2020-02-09,Has no high school or college education,M,F,False,False,Engineering,24
5dc7e7f4c0d54c4684650f1276d733ec,5223,762,327,23,149,2.22,3.57,1,0,142,43.43,36,856,765,638,111691,27259,1995-04-22,18,55,Tampa,USA,2018-04-05,Has no high school or college education,M,F,False,True,Owner,22
e7f678a84df851342f821d0140be1d80,4,1,38,115,18,13.32,1.85,1,0,17,44.74,3,0,507,526,0,0,1999-11-27,20,29,unknown,unknown,2021-04-10,Has no high school or college education,M,F,False,True,Moonshiner,21
0884f22966992c60d675c891e4a6a989,0,0,2,35,1,18.5,0.33,35,0.663773148148148,0,0,0,0,52,19,0,0,2001-11-07,18,22,unknown,unknown,2021-09-16,Has no high school or college education,M,F,False,True,Barista,19
3c35cf3851b12ad359684dde6ab28ce4,2939,862,126,52,23,3.43,1.35,1,0,62,49.21,3,240,301,223,35824,22741,1998-03-18,18,26,unknown,unknown,2015-06-19,Has high school and/or college education,M,F,False,True,unknown,17
e216c47cd2b1a9bc89059c53b997dddc,0,0,105,58,29,8.1,1.34,3,0.336030092592593,31,29.52,1,0,851,796,0,0,2002-02-05,18,21,Stuttgart,Germany,2021-07-06,Has no high school or college education,M,F,True,True,unknown,19
0d517ed76a1575a1e8f8074c295d45b2,7235,188,350,58,200,4.02,1.73,2,5.78703703703704E-05,113,32.29,60,216,1464,1298,8659,38442,1996-04-24,23,29,Tulsa,USA,2020-10-03,Has no high school or college education,M,F,False,False,unknown,24
08473dc6cd1a5cc85cb8f3ad414259bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-05-11,18,22,Guaynabo,USA,2021-09-14,Has no high school or college education,M,F,False,True,unknown,18
522f9570770f2e6ea0868133e10b1087,0,0,13,5,1,1.69,0.05,1,0,7,53.85,1,0,22,9,0,0,1994-10-05,21,45,unknown,unknown,2021-07-30,Has no high school or college education,M,F,False,True,unknown,26
d860a42e5189de688cc289164329e0c8,4769,430,194,50,202,4.63,3.18,2,0.0025810185185185,75,38.66,17,571,961,1258,1689,28210,1993-09-06,28,38,Copenhagen,Denmark,2019-09-02,Has no high school or college education,F,M,True,False,unknown,26
4082b3a9434f214f76ceca29ccfbdf00,1677,324,155,119,27,7.45,1.32,2,0.0007523148148148,45,29.03,23,136,1779,1409,18964,7111,1992-09-03,21,37,Fairfield,USA,2019-09-11,Has no high school or college education,M,F,False,False,Director of Technology,27
21936b10efa4faf19cfc7573d663293b,6670,471,240,690,289,20.59,4.89,5,0.286631944444444,36,15,9,292,5143,5080,10804,53694,2001-04-19,18,30,Rio de Janeiro,Brazil,2019-05-17,Has no high school or college education,M,F,False,False,unknown,18
7901ffcca79f6c10ba7fc6efcdf01bd1,0,0,29,16,7,3.24,1.11,2,0.000324074074074,11,37.93,1,0,94,69,0,0,1984-08-24,18,29,Munich,Germany,2021-08-31,Has no high school or college education,M,F,False,False,unknown,37
953323c71418cbfb60647b4b705c2851,377,77,11,10,0,2.27,0.02,1,0,9,81.82,0,36,30,19,1869,275,2001-05-11,26,50,unknown,unknown,2020-04-13,Has no high school or college education,M,F,True,False,unknown,18
d2b855cb4223d0c6177c1f0b53e6f92a,0,0,8,193,1,25.5,0.22,1,0,1,12.5,4,0,204,256,0,0,1994-07-01,23,33,unknown,unknown,2021-09-09,Has no high school or college education,M,M,False,False,unknown,27
2af82b077c354ebcdbcaea3d8eb85013,17008,836,775,79,747,3.89,7.71,1,0,403,52,12,1307,3024,2077,35284,73231,1999-12-27,18,24,unknown,unknown,2018-10-09,Has no high school or college education,M,F,False,False,unknown,18
749b180bd1f609da1d990df813aae102,0,0,291,111,12,6.42,0.2,1,0,37,12.71,133,0,1872,2067,0,0,2003-01-29,20,28,unknown,unknown,2021-08-30,Has no high school or college education,F,M and F,False,False,unknown,18
781c99875091d59d7411de2458a35220,42,1,176,610,78,22.18,2.7,4,0.0646643518518518,27,15.34,12,3,3912,2406,115,1062,1991-07-25,22,30,Kolín,Czechia,2021-04-14,Has no high school or college education,M,F,False,False,Software developer,29
5220ae6e6720d90a7c329422a054fe5f,0,0,10,34,2,4.6,0.38,2,0.0027893518518518,2,20,3,0,50,37,0,0,1996-01-20,18,35,unknown,unknown,2021-09-09,Has no high school or college education,M,F,False,False,unknown,25
82ff59c3bc2a29718ed481bc1ad99ad4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1991-08-01,25,31,Barcelona,Spain,2021-02-02,Has no high school or college education,M,F,False,False,Data Analyst & Software developer,29
54760c829616a6ad6d0a347e88e9aeb4,644,131,44,32,28,5.16,2.34,2,0.0175810185185185,15,34.09,5,160,250,349,732,8714,1994-01-23,27,34,unknown,unknown,2020-02-28,Has no high school or college education,F,M and F,False,False,UX Designer,26
958c6bec7b46c6baf490eb531a0a0223,4351,382,211,311,321,11.67,6.83,3,0.0073148148148148,60,28.44,16,438,2471,2681,39026,38973,1987-01-30,18,1000,unknown,unknown,2019-12-30,Has no high school or college education,M,F,False,False,Entrepreneur,32
53ade31c0fa69e530bd79d0c71dbe60b,6787,922,96,861,90,49.47,6.1,15,0.995763888888889,6,6.25,1,484,4589,4499,14291,16645,1987-10-21,26,36,Cluj-Napoca,Romania,2014-10-09,Has high school and/or college education,M,F,False,False,unknown,26
e2379c35029c6c397fb426b03a760fbb,20200,1330,390,583,165,22.16,4.54,4,0.0801504629629629,157,40.26,1,422,8579,8332,27120,24922,1981-11-07,32,42,Stockholms län,Sweden,2014-11-16,Has high school and/or college education,M,F,False,False,unknown,33
e44c5663205c908e4c90b2384aa86ba0,2940,513,102,72,91,3.88,3.15,1,0,46,45.1,10,206,396,364,11552,10116,1998-06-15,18,26,Windorf,Austria,2018-10-18,Has no high school or college education,M,F,False,True,False,20
764a01a654be346c8d38806d0f660044,0,0,33,81,9,14.79,1.52,4,0.121111111111111,5,15.15,0,0,487,426,0,0,1994-04-06,23,37,São Paulo,Brazil,2021-08-07,Has no high school or college education,M,F,True,False,Machine Learning Engineer,27
dee7603ebbd52dc35f2be2870eadb69f,2512,622,32,8,4,2.53,0.41,1,0,18,56.25,1,53,82,90,8212,18709,1985-10-20,28,36,Stockholm,Sweden,2017-12-04,Has no high school or college education,M,F,False,False,Entrepreneur,32
1f73329dd26395735f1c41093c78853d,0,0,5,81,14,25.8,3.75,1,0,3,60,0,0,129,112,0,0,1994-04-30,24,32,Trois-Rivières,Canada,2021-08-06,Has no high school or college education,M,F,False,False,Enseignant,27
a70debf460325bc0f4a9356af811ec73,6120,895,106,62,608,5.71,16.3,2,0.0004976851851851,35,33.02,4,282,642,474,52421,62915,1994-02-16,18,50,Chapecó,Brazil,2016-12-15,Has no high school or college education,M,F,False,True,Automation Systems Analyst,22
2ed9b8c1a0a87b0cd467564ba7b48674,4988,1206,166,113,31,5.24,1.49,1,0,31,18.67,72,998,801,1078,69244,22003,1987-04-07,25,34,Coppet,Suisse,2015-05-31,Has high school and/or college education,M,F,False,False,Hedge Fund Quant Trader,28
cef082b2d0c4dbc4cc8de530c0dba814,0,0,37,103,52,7.43,3.59,2,0.0142013888888888,13,35.14,3,0,275,278,0,0,1992-02-07,18,40,Koblenz,Germany,2021-02-01,Has no high school or college education,M,F,False,False,unknown,29
57e97146f3178893f1d863213a054b98,5380,257,250,112,93,8.1,1.37,2,0.0371527777777777,68,27.2,26,474,2092,1883,19690,7562,1999-03-17,20,25,unknown,unknown,2020-06-29,Has no high school or college education,M,F,False,False,unknown,21
e4c11cb3d0b4916955620087422878a5,3650,677,55,32,9,3.25,0.44,1,0,30,54.55,2,75,215,182,57582,64257,1992-02-19,24,32,unknown,unknown,2014-09-25,Has high school and/or college education,M,F,False,True,unknown,22
87fc707a151200c21d2e4a93a308367b,8047,695,2,3,0,2,0.01,3,0.0257175925925925,1,50,0,1,4,2,346,22847,1982-10-07,23,24,Cork,Ireland,2017-11-20,Has no high school or college education,M,F,False,True,unknown,35
f96cc34507ae1985c85b0ad78048421e,0,0,200,17,11,2.48,0.4,2,9.25925925925926E-05,65,32.5,22,0,496,317,0,0,1993-08-09,18,28,unknown,unknown,2021-07-10,Has no high school or college education,M,F,False,False,unknown,27
1dd95b7178ca9f309c23be287c237cd5,0,0,43,103,25,10.81,1.9,2,0.0111921296296296,16,37.21,2,0,467,508,0,0,1996-11-01,20,34,unknown,unknown,2021-09-01,Has no high school or college education,M,F,False,True,unknown,24
5824938f7a397b2712463d55b918a7cb,0,0,491,176,34,4.14,0.65,2,0.0001851851851851,226,46.03,16,0,2032,1873,0,0,1995-07-18,18,23,unknown,unknown,2021-06-23,Has no high school or college education,M,F,False,False,unknown,25
dc684c0656fbab6724d81f8d1f6eed52,0,0,25,9,4,2.2,0.27,2,3.47222222222222E-05,11,44,1,0,61,25,0,0,1993-11-26,22,35,Austin,USA,2021-08-13,Has no high school or college education,M,F,False,True,unknown,27
2d4a4bd7bc9aba7594474bd86f2b3c49,0,0,36,364,14,20.47,1.12,4,0.0255208333333333,4,11.11,5,0,734,674,0,0,1979-05-10,29,41,Lisbon,Portugal,2021-06-27,Has no high school or college education,M,F,True,True,unknown,42
aada7b310bfaa794e1b8af421b0a1db1,0,0,31,118,9,18.68,1.04,4,0.0021875,0,0,1,0,579,392,0,0,1998-05-19,18,24,unknown,unknown,2021-08-31,Has no high school or college education,M,F,False,True,unknown,23
fc10fe553b2c2ca6b38a13be6aa31018,1634,76,75,61,53,8.33,6.35,4,0.260439814814815,13,17.33,5,93,625,398,4760,7512,1991-04-28,18,80,unknown,unknown,2020-10-10,Has no high school or college education,M,F,False,False,Wage slave at late stage capitalism,29
5d1ea296009b7acd7c6a62b58151d2d9,0,0,13,13,3,3,0.47,1,0,7,53.85,2,0,39,42,0,0,1994-08-11,25,30,Lawrence,USA,2021-08-13,Has no high school or college education,M,F,False,False,unknown,27
497cf35a2a7caf7c896d8c1fa73cd49e,0,0,414,20,69,2.18,2.05,1,0,223,53.86,48,0,907,837,0,0,2000-09-02,18,30,unknown,unknown,2021-07-13,Has no high school or college education,M,F,False,False,Waiter,20
fc5059c75bfd4b3dbcf8da98369b0ebb,0,0,27,30,21,3.78,1.35,2,0.012824074074074,12,44.44,0,0,101,88,0,0,1993-05-02,23,32,Ipswich,United Kingdom,2021-06-09,Has no high school or college education,M,F,False,False,Business Analyst,28
58e9fbb5513486c5e10db8315ebba9c6,12314,939,643,35,163,2.3,2.02,1,0,205,31.88,259,2611,1487,2048,24419,106036,1992-09-08,24,35,San Francisco,USA,2018-08-01,Has no high school or college education,M,M,False,False,unknown,25
16d1e23daa9692d9cdaa2f0e3236da1f,0,0,3,7,24,4.33,12.97,5,15.012962962963,1,33.33,0,0,13,7,0,0,1998-05-30,18,28,Lausanne,Switzerland,2021-08-03,Has no high school or college education,M,F,False,True,unknown,23
51784815e1d5d079eaf7d1990a6f95e7,295,25,22,165,56,15.77,4.05,2,0.0216550925925925,9,40.91,0,6,368,272,1005,11719,1987-07-14,18,40,unknown,unknown,2021-03-20,Has no high school or college education,M,F,False,False,unknown,33
da6c9dd8c88e39c085738eb518f61b33,0,0,35,597,10,36.86,0.65,4,0.0255555555555555,10,28.57,0,0,1290,644,0,0,1974-03-09,27,47,Girona,Spain,2021-09-05,Has no high school or college education,M,F,False,False,unknown,47
27e24f05a90cf4420e69591326f250e7,593,105,21,36,7,4.62,0.55,2,0.0002777777777777,4,19.05,3,18,118,69,7247,7662,1999-08-10,18,23,Baltimore,USA,2020-10-24,Has no high school or college education,M,F,False,True,unknown,21
b18696d43a18f9d1156d4a10c6d74acb,2183,120,418,103,268,4.82,4.02,1,0,213,50.96,8,431,2040,1764,952,1782,1996-06-18,21,28,Truckee,USA,2020-11-04,Has no high school or college education,M,F,True,True,Software Engineer,24
9c8d0099403d29b1f2148f125c137caa,17243,1069,238,220,30,9.14,2.27,3,0.327141203703704,58,24.37,3,233,2998,2657,66484,156483,1999-04-06,18,25,Plymouth,USA,2017-07-29,Has no high school or college education,M,F,False,True,Engineering Intern,18
caf408a17632fb96bd3111da302b044e,2817,429,60,200,781,14.78,16.39,2,0.0351967592592592,25,41.67,0,82,960,889,7525,5880,1993-09-25,22,31,Sale,Australia,2017-09-13,Has high school and/or college education,M,F,False,False,Project Engineer,23
0de35388231ccfc92f5c5972c95ebeae,1303,66,136,99,92,10.66,1.82,5,0.0252546296296296,28,20.59,6,182,1501,1301,1920,2271,2002-02-20,18,24,unknown,unknown,2021-01-31,Has no high school or college education,M,F,False,False,unknown,18
41725ef546507180eb9ca538fe6035be,781,165,7,13,2,3.86,0.27,2,0.0005902777777777,0,0,0,15,37,27,2912,12285,1986-05-21,21,36,Bristol,United Kingdom,2016-07-20,Has high school and/or college education,M,F,True,True,Accountant,30
2cb1d624c9c5d27b2f14e568f7f2c3c9,0,0,8,18,1,5.5,0.23,3,0.0194097222222222,4,50,0,0,44,49,0,0,1999-07-20,18,26,unknown,unknown,2021-09-27,Has no high school or college education,M,F,False,False,unknown,22
fe5333e3252d3d51261aa58835ad7918,3125,1201,361,19,258,0.15,0.84,0,0,4,1.11,348,2557,22,884,11125,101757,1988-04-28,18,45,unknown,unknown,2014-12-08,Has high school and/or college education,M,F,False,False,unknown,26
9621a1584faba5aae6169514a71440e2,1152,82,556,124,72,6.49,2.16,3,0.190613425925926,187,33.63,1,595,3661,3455,4579,4497,1998-04-01,18,35,Prague,Czechia,2021-01-21,Has no high school or college education,M,F,False,False,unknown,22
af5520054e8eee06a3e53ca79c897cf8,33388,1284,1116,1100,685,26.22,13.24,7,0.0734837962962963,230,20.61,51,6076,29508,24945,60453,13249,1993-11-26,18,1000,New York,USA,2016-10-11,Has no high school or college education,M,F,False,False,unknown,22
d953c7eca437b518882d962c5ab861f1,0,0,1,1,0,1,0,1,0,1,100,0,0,1,0,0,0,1999-08-11,20,25,Bournemouth,United Kingdom,2021-09-30,Has no high school or college education,M,F,False,False,unknown,22
6f7c13cc245212978f219a4615cc1aad,6309,890,521,110,516,3.77,4.5,1,0,101,19.39,233,2283,1991,2437,12130,45789,1998-06-03,22,40,unknown,unknown,2017-10-12,Has high school and/or college education,M,M,True,True,unknown,19
9d844294c324ef43cb445e3ec959349b,1687,434,77,240,419,13.74,19.79,3,0.0441782407407407,23,29.87,2,177,1058,995,8311,12641,1996-01-25,20,1000,unknown,unknown,2016-03-03,Has high school and/or college education,M,F,False,True,unknown,20
41057dde348f41e75e4e4a21e87c711a,0,0,5,55,2,20.8,1,17,0.919571759259259,1,20,0,0,104,55,0,0,2001-11-03,18,22,Westerlo,Belgium,2021-06-05,Has no high school or college education,M,F,False,True,unknown,19
46814a7241a41a3c75c62206153c98e6,645,96,26,21,69,4.65,3.58,2,0.169837962962963,5,19.23,7,42,123,130,1964,15753,1987-05-25,22,36,Chesterfield,United Kingdom,2020-06-27,Has no high school or college education,M,F,False,False,Team Leader,33
c3ee437f7318063d50ab7d0c47af428b,6864,115,1849,31,94,1.39,0.93,1,0,928,50.19,516,783,2620,2709,39952,4402,2000-02-07,18,34,unknown,unknown,2020-11-12,Has no high school or college education,M,F,False,True,unknown,20
6291c3658b8518869b54c8fa103d9112,0,0,25,46,11,7.96,1.72,4,0.0142361111111111,3,12,1,0,199,157,0,0,1990-07-18,27,33,Fort Collins,USA,2021-09-20,Has no high school or college education,M,F,False,False,unknown,31
bb6e761cd50d0e86b9b20cd3a986f495,0,0,13,10,11,1,0.86,0,0,1,7.69,10,0,13,23,0,0,1995-10-05,22,29,unknown,unknown,2021-09-09,Has no high school or college education,F,F,False,False,unknown,25
d19a6fc31fb19b3d73dcb302b89546cb,2437,313,234,84,248,4.91,3.32,1,0,61,26.07,81,268,934,934,3722,5181,1990-04-05,18,40,unknown,unknown,2014-10-27,Has high school and/or college education,M,F,False,False,Customer Service Analyst,24
